Sr no,Country,Area (ha),No of trees,Longitude,Latitude,Google Maps Link
411,Indonesia,15651,2034630,113.301515,-1.518460973,"https://www.google.com/maps?q=-1.5184609726764,113.301515008889"
412,Indonesia,13532,1759160,113.3522715,-1.59685978,"https://www.google.com/maps?q=-1.59685977972326,113.352271530098"
413,Indonesia,14961,1944930,113.9155901,-1.174174736,"https://www.google.com/maps?q=-1.17417473565983,113.915590099685"
414,Indonesia,6744,876720,113.3635719,-1.291402494,"https://www.google.com/maps?q=-1.2914024937893,113.36357189197"
415,Indonesia,2512,326560,113.9679489,-1.332124123,"https://www.google.com/maps?q=-1.33212412321266,113.967948938014"
416,Indonesia,7722,1003860,113.4443557,-1.444631657,"https://www.google.com/maps?q=-1.44463165707473,113.444355737039"
417,Indonesia,20735,2695550,113.4135916,-1.666024107,"https://www.google.com/maps?q=-1.66602410726362,113.413591570924"
418,Indonesia,19151,2489630,114.5246277,-2.695983776,"https://www.google.com/maps?q=-2.69598377626153,114.524627662829"
419,Indonesia,8649,1124370,114.2893745,-3.111571755,"https://www.google.com/maps?q=-3.11157175525052,114.289374492512"
420,Indonesia,18575,2414750,114.22209,-1.004738049,"https://www.google.com/maps?q=-1.00473804882911,114.222089995175"
421,Indonesia,20740,2696200,114.3884562,-0.925182257,"https://www.google.com/maps?q=-0.925182256956112,114.388456182635"
422,Indonesia,20063,2608190,113.7124088,-3.252743668,"https://www.google.com/maps?q=-3.25274366844113,113.712408789998"
423,Indonesia,19811,2575430,113.8199636,-3.318440181,"https://www.google.com/maps?q=-3.31844018085128,113.819963614903"
424,Indonesia,9529,1238770,113.1825126,-1.312577589,"https://www.google.com/maps?q=-1.31257758945805,113.182512586919"
425,Indonesia,24545,3190850,114.3700785,-1.75862932,"https://www.google.com/maps?q=-1.75862932036217,114.370078501733"
426,Indonesia,8127,1056510,114.0631395,-0.9352001787,"https://www.google.com/maps?q=-0.935200178744061,114.063139538172"
427,Indonesia,12266,1594580,114.0729724,-0.8205554487,"https://www.google.com/maps?q=-0.820555448743913,114.072972429399"
428,Indonesia,4829,627770,114.2410304,-1.169722126,"https://www.google.com/maps?q=-1.16972212614461,114.241030374234"
429,Indonesia,2473,321490,114.3091868,-1.916739831,"https://www.google.com/maps?q=-1.91673983115244,114.309186763585"
430,Indonesia,5024,653120,114.3825088,-1.340833504,"https://www.google.com/maps?q=-1.340833504083,114.382508811402"
431,Indonesia,32497,4224610,114.1600276,-2.729303635,"https://www.google.com/maps?q=-2.72930363487531,114.160027551731"
432,Indonesia,32847,4270110,113.7935841,-2.905300051,"https://www.google.com/maps?q=-2.90530005090908,113.793584099788"
433,Indonesia,19643,2553590,114.1737336,-3.078738223,"https://www.google.com/maps?q=-3.07873822258641,114.173733584693"
434,Indonesia,17128,2226640,113.8365762,-1.57117339,"https://www.google.com/maps?q=-1.57117338971135,113.836576217431"
435,Indonesia,1643,213590,112.843942,-2.280340471,"https://www.google.com/maps?q=-2.280340470521,112.843942042921"
436,Indonesia,6492,843960,111.4962901,-1.963703017,"https://www.google.com/maps?q=-1.96370301717304,111.496290089169"
437,Indonesia,2840,369200,111.0711318,-2.257847043,"https://www.google.com/maps?q=-2.25784704286751,111.071131788853"
438,Indonesia,9583,1245790,112.0099792,-1.617233127,"https://www.google.com/maps?q=-1.61723312658114,112.009979233348"
439,Indonesia,21947,2853110,112.1377622,-1.784507955,"https://www.google.com/maps?q=-1.78450795507164,112.137762236793"
440,Indonesia,4979,647270,113.1736795,-1.487146411,"https://www.google.com/maps?q=-1.48714641102424,113.17367952218"
441,Indonesia,1554,202020,113.164671,-1.441022374,"https://www.google.com/maps?q=-1.44102237361115,113.164671014366"
442,Indonesia,14334,1863420,113.385775,-2.288638558,"https://www.google.com/maps?q=-2.28863855805401,113.385774978486"
443,Indonesia,17132,2227160,114.5449562,-0.7935525368,"https://www.google.com/maps?q=-0.79355253679886,114.544956215327"
444,Indonesia,18622,2420860,114.3715264,-0.7962522476,"https://www.google.com/maps?q=-0.796252247609276,114.371526423542"
445,Indonesia,10649,1384370,112.035772,-1.871406353,"https://www.google.com/maps?q=-1.87140635278519,112.035771996364"
446,Indonesia,14176,1842880,111.9498407,-1.68529795,"https://www.google.com/maps?q=-1.68529794996203,111.949840679394"
447,Indonesia,4988,648440,115.0354259,-0.834473798,"https://www.google.com/maps?q=-0.834473797997244,115.03542588031"
448,Indonesia,20996,2729480,114.7367871,-1.127482448,"https://www.google.com/maps?q=-1.12748244761948,114.736787136592"
449,Indonesia,12960,1684800,115.0611292,-1.979492151,"https://www.google.com/maps?q=-1.97949215138818,115.061129210136"
450,Indonesia,19171,2492230,113.5597487,-1.744850286,"https://www.google.com/maps?q=-1.74485028627397,113.559748738991"
451,Indonesia,7590,986700,114.7743719,-1.051053439,"https://www.google.com/maps?q=-1.05105343938632,114.77437194663"
452,Indonesia,11733,1525290,115.0253113,-0.9835250255,"https://www.google.com/maps?q=-0.983525025522431,115.025311315811"
453,Indonesia,5656,735280,115.1287806,-0.9543090208,"https://www.google.com/maps?q=-0.954309020817133,115.128780565632"
454,Indonesia,19675,2557750,115.1353889,-1.061511595,"https://www.google.com/maps?q=-1.06151159515322,115.13538891077"
455,Indonesia,20198,2625740,115.4681936,-1.04108761,"https://www.google.com/maps?q=-1.04108761000238,115.468193597353"
456,Indonesia,10147,1319110,115.3543719,-1.037682579,"https://www.google.com/maps?q=-1.0376825785733,115.354371875435"
457,Indonesia,7419,964470,114.7070674,-2.403965974,"https://www.google.com/maps?q=-2.40396597401479,114.707067375626"
458,Indonesia,22170,2882100,115.0071241,-1.444952695,"https://www.google.com/maps?q=-1.44495269541991,115.007124133017"
459,Indonesia,6507,845910,114.3211706,-2.865127881,"https://www.google.com/maps?q=-2.86512788115021,114.321170629281"
460,Indonesia,9347,1215110,114.4431108,-1.526483324,"https://www.google.com/maps?q=-1.52648332387983,114.443110757527"
461,Indonesia,12581,1635530,112.2574887,-3.058929608,"https://www.google.com/maps?q=-3.05892960757155,112.257488692675"
462,Indonesia,12238,1590940,112.2739841,-3.234177289,"https://www.google.com/maps?q=-3.23417728917908,112.273984096794"
463,Indonesia,15527,2018510,112.3845422,-3.269252599,"https://www.google.com/maps?q=-3.26925259914788,112.384542229292"
464,Indonesia,19252,2502760,112.6773756,-3.095853439,"https://www.google.com/maps?q=-3.09585343894332,112.677375609396"
465,Indonesia,22504,2925520,112.6869344,-3.219704819,"https://www.google.com/maps?q=-3.21970481929478,112.68693443062"
466,Indonesia,14425,1875250,112.764774,-3.006196215,"https://www.google.com/maps?q=-3.0061962154885,112.764774005769"
467,Indonesia,15824,2057120,112.0814651,-1.671354629,"https://www.google.com/maps?q=-1.67135462884105,112.081465093181"
468,Indonesia,7986,1038180,112.380294,-3.12392035,"https://www.google.com/maps?q=-3.12392034978982,112.380294028357"
469,Indonesia,2708,352040,112.6157763,-1.331853033,"https://www.google.com/maps?q=-1.33185303329411,112.615776266866"
470,Indonesia,3851,500630,112.9977571,-1.962642523,"https://www.google.com/maps?q=-1.96264252268519,112.997757135672"
471,Indonesia,6590,856700,112.4911793,-1.841386365,"https://www.google.com/maps?q=-1.84138636546298,112.491179319586"
472,Indonesia,8632,1122160,113.0984819,-2.162623253,"https://www.google.com/maps?q=-2.16262325330596,113.098481885893"
473,Indonesia,2391,310830,112.8646806,-1.895982436,"https://www.google.com/maps?q=-1.8959824356524,112.864680556652"
474,Indonesia,4856,631280,111.3829884,-2.061830297,"https://www.google.com/maps?q=-2.06183029691021,111.38298835483"
475,Indonesia,19503,2535390,113.449681,-1.764613276,"https://www.google.com/maps?q=-1.76461327605399,113.449680961741"
476,Indonesia,5551,721630,113.0362092,-1.373641753,"https://www.google.com/maps?q=-1.37364175255322,113.036209162494"
477,Indonesia,4913,638690,113.2618699,-1.785393304,"https://www.google.com/maps?q=-1.78539330382338,113.261869901663"
478,Indonesia,2933,381290,113.0949176,-1.155736366,"https://www.google.com/maps?q=-1.15573636590139,113.09491764282"
479,Indonesia,1534,199420,113.1463909,-1.417820491,"https://www.google.com/maps?q=-1.41782049051557,113.146390896194"
480,Indonesia,13165,1711450,111.6333122,-2.814788773,"https://www.google.com/maps?q=-2.81478877291263,111.633312190954"
481,Indonesia,15538,2019940,114.0242307,-3.295042852,"https://www.google.com/maps?q=-3.29504285228952,114.024230718729"
482,Indonesia,16727,2174510,113.7125917,-1.166664999,"https://www.google.com/maps?q=-1.16666499860564,113.712591667804"
483,Indonesia,9087,1181310,113.6676536,-1.485748444,"https://www.google.com/maps?q=-1.48574844400991,113.66765355767"
484,Indonesia,14281,1856530,113.8049445,-1.427539619,"https://www.google.com/maps?q=-1.42753961933556,113.804944542565"
485,Indonesia,13800,1794000,111.1857895,-2.12804679,"https://www.google.com/maps?q=-2.12804679040234,111.185789537724"
486,Indonesia,1668,216840,111.1027643,-2.165490266,"https://www.google.com/maps?q=-2.16549026577744,111.102764333249"
487,Indonesia,18209,2367170,111.2808141,-2.145698744,"https://www.google.com/maps?q=-2.14569874392069,111.28081410225"
488,Indonesia,15951,2073630,111.6899318,-1.828522777,"https://www.google.com/maps?q=-1.82852277670629,111.689931846507"
489,Indonesia,15458,2009540,111.595586,-1.853260363,"https://www.google.com/maps?q=-1.85326036296101,111.595586015816"
490,Indonesia,11648,1514240,111.6555822,-1.940151557,"https://www.google.com/maps?q=-1.94015155673228,111.655582216109"
491,Indonesia,12717,1653210,111.5552859,-2.372706403,"https://www.google.com/maps?q=-2.37270640286775,111.555285898603"
492,Indonesia,898,116740,112.0509679,-2.348623645,"https://www.google.com/maps?q=-2.34862364529041,112.050967880167"
493,Indonesia,4512,586560,111.9256966,-2.224817486,"https://www.google.com/maps?q=-2.22481748595345,111.925696619099"
494,Indonesia,8834,1148420,111.9255308,-2.331054765,"https://www.google.com/maps?q=-2.33105476469651,111.925530784754"
495,Indonesia,4388,570440,111.8321241,-2.257107216,"https://www.google.com/maps?q=-2.25710721617859,111.832124121092"
496,Indonesia,20398,2651740,112.3666826,-1.999568145,"https://www.google.com/maps?q=-1.99956814535432,112.366682632577"
497,Indonesia,14430,1875900,112.2064817,-2.211731699,"https://www.google.com/maps?q=-2.21173169884704,112.20648165941"
498,Indonesia,3867,502710,112.2366103,-2.215147675,"https://www.google.com/maps?q=-2.21514767519353,112.236610289693"
499,Indonesia,4357,566410,112.4712689,-2.190522334,"https://www.google.com/maps?q=-2.19052233381623,112.47126894035"
500,Indonesia,11960,1554800,112.3855837,-2.155507829,"https://www.google.com/maps?q=-2.15550782875594,112.385583698348"
501,Indonesia,298,38740,112.2930993,-2.610030279,"https://www.google.com/maps?q=-2.61003027884597,112.293099339817"
502,Indonesia,1562,203060,112.2726282,-2.604576414,"https://www.google.com/maps?q=-2.6045764138855,112.272628235619"
503,Indonesia,1492,193960,112.2347253,-2.611396826,"https://www.google.com/maps?q=-2.6113968260188,112.23472530556"
504,Indonesia,997,129610,112.2650951,-2.697316295,"https://www.google.com/maps?q=-2.69731629496255,112.265095125575"
505,Indonesia,14822,1926860,112.2433732,-2.671356526,"https://www.google.com/maps?q=-2.67135652552263,112.243373205231"
506,Indonesia,1135,147550,112.291985,-2.672557476,"https://www.google.com/maps?q=-2.67255747557995,112.291984975774"
507,Indonesia,12675,1647750,112.1959908,-2.82526006,"https://www.google.com/maps?q=-2.82526005956402,112.195990824634"
508,Indonesia,4427,575510,111.8504271,-2.633124392,"https://www.google.com/maps?q=-2.63312439199799,111.850427129257"
509,Indonesia,6262,814060,112.3061955,-2.982764036,"https://www.google.com/maps?q=-2.98276403576193,112.306195508178"
510,Indonesia,1558,202540,112.3238955,-2.839407275,"https://www.google.com/maps?q=-2.83940727453203,112.323895510752"
511,Indonesia,882,114660,112.3760906,-2.863433363,"https://www.google.com/maps?q=-2.86343336333832,112.376090575282"
512,Indonesia,14470,1881100,112.4322714,-2.97417217,"https://www.google.com/maps?q=-2.97417217015403,112.43227142902"
513,Indonesia,16575,2154750,112.3588268,-2.952923306,"https://www.google.com/maps?q=-2.95292330620718,112.358826782995"
514,Indonesia,13170,1712100,112.621518,-2.966769558,"https://www.google.com/maps?q=-2.96676955780711,112.621518035059"
515,Indonesia,18956,2464280,112.5459285,-2.897568699,"https://www.google.com/maps?q=-2.89756869887312,112.545928540112"
516,Indonesia,15173,1972490,112.701368,-2.842133334,"https://www.google.com/maps?q=-2.84213333390911,112.701368016536"
517,Indonesia,13792,1792960,112.6137703,-2.785320308,"https://www.google.com/maps?q=-2.78532030844856,112.613770292355"
518,Indonesia,12632,1642160,112.6469441,-2.733529129,"https://www.google.com/maps?q=-2.73352912933018,112.646944124452"
519,Indonesia,4711,612430,112.5365371,-2.663583775,"https://www.google.com/maps?q=-2.66358377485426,112.536537078824"
520,Indonesia,7213,937690,112.527047,-2.594211858,"https://www.google.com/maps?q=-2.59421185835297,112.527046960606"
521,Indonesia,8389,1090570,112.533776,-2.489658212,"https://www.google.com/maps?q=-2.48965821219431,112.533776047365"
522,Indonesia,2250,292500,112.4723296,-2.451460712,"https://www.google.com/maps?q=-2.45146071186826,112.472329638588"
523,Indonesia,906,117780,112.4652802,-2.469780056,"https://www.google.com/maps?q=-2.46978005560584,112.465280231601"
524,Indonesia,1818,236340,112.6662931,-2.645390353,"https://www.google.com/maps?q=-2.645390353411,112.666293090495"
525,Indonesia,13800,1794000,112.4589126,-1.990502476,"https://www.google.com/maps?q=-1.99050247555072,112.458912638033"
526,Indonesia,4123,535990,112.4286973,-1.851923902,"https://www.google.com/maps?q=-1.85192390195839,112.428697328108"
527,Indonesia,2815,365950,112.5994758,-1.486476465,"https://www.google.com/maps?q=-1.48647646544406,112.599475771376"
528,Indonesia,10522,1367860,112.6699731,-1.603219657,"https://www.google.com/maps?q=-1.60321965706437,112.669973139305"
529,Indonesia,4158,540540,112.7134759,-1.704571902,"https://www.google.com/maps?q=-1.70457190192096,112.713475930508"
530,Indonesia,8284,1076920,112.9307371,-1.954771639,"https://www.google.com/maps?q=-1.95477163891407,112.930737060714"
531,Indonesia,2418,314340,112.9219549,-1.585226848,"https://www.google.com/maps?q=-1.58522684775623,112.921954920344"
532,Indonesia,8049,1046370,112.8454933,-1.724579309,"https://www.google.com/maps?q=-1.72457930947921,112.845493286359"
533,Indonesia,1250,162500,112.9046745,-1.767986509,"https://www.google.com/maps?q=-1.76798650870125,112.90467448524"
534,Indonesia,3537,459810,113.1029457,-1.981160682,"https://www.google.com/maps?q=-1.98116068218867,113.102945716632"
535,Indonesia,1473,191490,113.0570583,-1.85267873,"https://www.google.com/maps?q=-1.85267873014246,113.057058288337"
536,Indonesia,479,62270,113.0700642,-1.886261884,"https://www.google.com/maps?q=-1.8862618840994,113.070064228524"
537,Indonesia,4967,645710,113.209907,-1.887857903,"https://www.google.com/maps?q=-1.88785790279673,113.209906974778"
538,Indonesia,4826,627380,113.1035893,-1.901090203,"https://www.google.com/maps?q=-1.90109020258221,113.103589290356"
539,Indonesia,8287,1077310,113.4724722,-1.54001037,"https://www.google.com/maps?q=-1.54001036991924,113.472472166957"
540,Indonesia,12206,1586780,114.9753872,-1.837723982,"https://www.google.com/maps?q=-1.83772398247984,114.9753871725"
541,Indonesia,12037,1564810,114.0496799,-1.16410157,"https://www.google.com/maps?q=-1.16410157015084,114.049679912956"
542,Indonesia,8581,1115530,111.8410819,-2.322598228,"https://www.google.com/maps?q=-2.32259822770188,111.841081899883"
543,Indonesia,7484,972920,111.7763871,-2.352451251,"https://www.google.com/maps?q=-2.3524512511174,111.776387053975"
544,Indonesia,4517,587210,112.2784034,-2.160729506,"https://www.google.com/maps?q=-2.16072950611902,112.278403438595"
545,Indonesia,3768,489840,111.568634,-2.125917581,"https://www.google.com/maps?q=-2.12591758057119,111.568634013668"
546,Indonesia,1387,180310,111.5469952,-2.047452248,"https://www.google.com/maps?q=-2.0474522481677,111.546995224717"
547,Indonesia,1339,174070,111.5451526,-2.015579604,"https://www.google.com/maps?q=-2.01557960376139,111.545152562912"
548,Indonesia,640,83200,111.5047725,-1.878853946,"https://www.google.com/maps?q=-1.87885394643869,111.504772519558"
549,Indonesia,2015,261950,112.4702799,-1.928623443,"https://www.google.com/maps?q=-1.92862344313926,112.470279885151"
550,Indonesia,9491,1233830,112.5330729,-1.789948795,"https://www.google.com/maps?q=-1.78994879457887,112.533072889392"
551,Indonesia,27508,3576040,114.5603466,-2.55449765,"https://www.google.com/maps?q=-2.5544976500874,114.560346596716"
552,Indonesia,21471,2791230,114.2376995,-0.7782907581,"https://www.google.com/maps?q=-0.778290758084754,114.237699497298"
553,Indonesia,6572,854360,114.7076161,-0.7923042419,"https://www.google.com/maps?q=-0.792304241946125,114.707616054806"
554,Indonesia,5221,678730,114.6764347,-0.7211621195,"https://www.google.com/maps?q=-0.721162119494858,114.676434685493"
555,Indonesia,2949,383370,114.777253,-0.6871826512,"https://www.google.com/maps?q=-0.687182651231049,114.777252986577"
556,Indonesia,1803,234390,115.0694509,-1.239970573,"https://www.google.com/maps?q=-1.23997057282187,115.069450926969"
557,Indonesia,5578,725140,115.0862252,-0.6539555498,"https://www.google.com/maps?q=-0.653955549756692,115.086225160419"
558,Indonesia,3055,397150,114.9060057,-0.6955629324,"https://www.google.com/maps?q=-0.695562932411714,114.906005685032"
559,Indonesia,9070,1179100,112.7708515,-3.13160968,"https://www.google.com/maps?q=-3.13160967964231,112.770851456169"
560,Indonesia,2396,311480,112.262604,-2.075670825,"https://www.google.com/maps?q=-2.0756708253952,112.262604027182"
561,Indonesia,14290,1857700,113.0124975,-1.190443672,"https://www.google.com/maps?q=-1.19044367216044,113.012497470461"
562,Indonesia,7119,925470,112.8909294,-1.313579724,"https://www.google.com/maps?q=-1.31357972407643,112.890929414858"
563,Indonesia,17028,2213640,115.0977849,-0.4499976678,"https://www.google.com/maps?q=-0.449997667763127,115.097784940987"
564,Indonesia,421,54730,112.9455183,-1.984671178,"https://www.google.com/maps?q=-1.98467117760979,112.945518263765"
565,Indonesia,15358,1996540,112.5955658,-1.1914853,"https://www.google.com/maps?q=-1.19148530044483,112.595565765223"
566,Indonesia,16076,2089880,112.7396293,-1.311319877,"https://www.google.com/maps?q=-1.31131987709692,112.73962930115"
567,Indonesia,2834,368420,113.2042449,-1.3918305,"https://www.google.com/maps?q=-1.39183049989717,113.204244940246"
568,Indonesia,379,49270,111.4965556,-2.101903605,"https://www.google.com/maps?q=-2.10190360477696,111.496555635552"
569,Indonesia,32,4160,111.5014392,-2.100546547,"https://www.google.com/maps?q=-2.10054654695873,111.501439155322"
570,Indonesia,6569,853970,112.6011629,-3.380289645,"https://www.google.com/maps?q=-3.38028964531048,112.601162866321"
571,Indonesia,3908,508040,111.3800665,-2.13932716,"https://www.google.com/maps?q=-2.13932716040145,111.380066483441"
572,Indonesia,343,44590,111.626402,-2.361266081,"https://www.google.com/maps?q=-2.36126608107406,111.626402039753"
573,Indonesia,822,106860,114.2959712,-2.715254129,"https://www.google.com/maps?q=-2.71525412914828,114.295971216632"
574,Indonesia,949,123370,114.7246763,-0.8702523873,"https://www.google.com/maps?q=-0.870252387303513,114.724676296153"
575,Indonesia,20795,2703350,111.9185548,-1.897820348,"https://www.google.com/maps?q=-1.8978203482363,111.91855480232"
576,Indonesia,5314,690820,111.1006545,-2.243703178,"https://www.google.com/maps?q=-2.24370317806934,111.100654518491"
577,Indonesia,3156,410280,112.6931122,-1.947156772,"https://www.google.com/maps?q=-1.94715677196832,112.693112226536"
578,Indonesia,46,5980,112.7172524,-1.946730551,"https://www.google.com/maps?q=-1.94673055149837,112.717252396028"
579,Indonesia,11126,1446380,111.2063742,-1.860005676,"https://www.google.com/maps?q=-1.86000567587365,111.206374213978"
580,Indonesia,11845,1539850,111.8175947,-1.908743112,"https://www.google.com/maps?q=-1.90874311222709,111.8175946911"
581,Indonesia,4463,580190,111.7273163,-1.767487299,"https://www.google.com/maps?q=-1.76748729909866,111.72731630916"
582,Indonesia,1838,238940,111.7532344,-1.949516279,"https://www.google.com/maps?q=-1.94951627871744,111.753234364905"
583,Indonesia,6786,882180,111.5185596,-1.813043531,"https://www.google.com/maps?q=-1.81304353051115,111.518559643111"
584,Indonesia,11680,1518400,111.7912175,-1.810051086,"https://www.google.com/maps?q=-1.81005108550349,111.791217524514"
585,Indonesia,1078,140140,111.3753122,-2.096637751,"https://www.google.com/maps?q=-2.09663775122678,111.375312168638"
586,Indonesia,10768,1399840,111.2754215,-2.032616462,"https://www.google.com/maps?q=-2.03261646229198,111.275421529792"
587,Indonesia,474,61620,111.1316361,-2.203673853,"https://www.google.com/maps?q=-2.20367385289083,111.131636057173"
588,Indonesia,648,84240,111.3777475,-2.310056962,"https://www.google.com/maps?q=-2.31005696210733,111.377747535741"
589,Indonesia,6705,871650,111.2931646,-2.24071358,"https://www.google.com/maps?q=-2.24071358027441,111.293164588915"
590,Indonesia,10094,1312220,111.4022352,-2.243275081,"https://www.google.com/maps?q=-2.24327508067725,111.40223517011"
591,Indonesia,4130,536900,111.4168806,-2.402872304,"https://www.google.com/maps?q=-2.40287230445009,111.416880603565"
592,Indonesia,836,108680,111.3617647,-2.372357822,"https://www.google.com/maps?q=-2.3723578218737,111.361764650875"
593,Indonesia,6853,890890,111.5094066,-2.250642728,"https://www.google.com/maps?q=-2.25064272826767,111.509406649198"
594,Indonesia,13355,1736150,111.8620892,-2.157947531,"https://www.google.com/maps?q=-2.15794753127966,111.862089243533"
595,Indonesia,1830,237900,111.6403813,-2.554283021,"https://www.google.com/maps?q=-2.55428302122299,111.640381290233"
596,Indonesia,12646,1643980,112.1172902,-2.320985182,"https://www.google.com/maps?q=-2.32098518171977,112.117290195408"
597,Indonesia,451,58630,112.0658996,-2.089040138,"https://www.google.com/maps?q=-2.08904013804518,112.065899569312"
598,Indonesia,1097,142610,112.0744625,-2.163227171,"https://www.google.com/maps?q=-2.16322717094382,112.074462472116"
599,Indonesia,1232,160160,112.1020332,-2.158715816,"https://www.google.com/maps?q=-2.15871581607486,112.102033243207"
600,Indonesia,2641,343330,112.1649204,-2.085379477,"https://www.google.com/maps?q=-2.08537947664386,112.16492035884"
601,Indonesia,199,25870,112.1381868,-2.199613618,"https://www.google.com/maps?q=-2.199613617603,112.138186799775"
602,Indonesia,794,103220,112.1520135,-2.157966672,"https://www.google.com/maps?q=-2.15796667199087,112.152013455783"
603,Indonesia,2552,331760,112.1645122,-2.175522285,"https://www.google.com/maps?q=-2.17552228458569,112.164512159623"
604,Indonesia,16893,2196090,112.338809,-2.076373704,"https://www.google.com/maps?q=-2.07637370442812,112.338808988794"
605,Indonesia,1305,169650,112.6684258,-2.482348643,"https://www.google.com/maps?q=-2.48234864331128,112.6684257747"
606,Indonesia,3415,443950,112.7578931,-2.390106734,"https://www.google.com/maps?q=-2.39010673419745,112.757893130955"
607,Indonesia,1582,205660,112.3849683,-1.875989955,"https://www.google.com/maps?q=-1.87598995506864,112.384968309602"
608,Indonesia,3688,479440,112.6698019,-1.887080717,"https://www.google.com/maps?q=-1.88708071745486,112.66980193606"
609,Indonesia,22382,2909660,112.6266904,-1.955655506,"https://www.google.com/maps?q=-1.95565550635927,112.626690383924"
610,Indonesia,11299,1468870,112.8093423,-2.152945035,"https://www.google.com/maps?q=-2.15294503523145,112.809342258301"
611,Indonesia,2184,283920,112.5109917,-1.717155901,"https://www.google.com/maps?q=-1.71715590149467,112.510991727239"
612,Indonesia,8994,1169220,112.6530329,-1.695335674,"https://www.google.com/maps?q=-1.69533567386652,112.65303289542"
613,Indonesia,6305,819650,112.7702271,-1.601569316,"https://www.google.com/maps?q=-1.60156931641209,112.77022711029"
614,Indonesia,4960,644800,112.7657277,-1.685428668,"https://www.google.com/maps?q=-1.68542866768505,112.765727676955"
615,Indonesia,2475,321750,112.8443491,-1.686879358,"https://www.google.com/maps?q=-1.68687935750546,112.844349132749"
616,Indonesia,5448,708240,112.8657363,-1.896207662,"https://www.google.com/maps?q=-1.89620766191929,112.865736331718"
617,Indonesia,1839,239070,112.8587896,-1.942253474,"https://www.google.com/maps?q=-1.94225347393231,112.858789552622"
618,Indonesia,6970,906100,112.8626048,-1.991859469,"https://www.google.com/maps?q=-1.99185946850585,112.862604842849"
619,Indonesia,7213,937690,112.9314107,-2.021688521,"https://www.google.com/maps?q=-2.02168852076898,112.93141069777"
620,Indonesia,740,96200,112.7488653,-1.812943834,"https://www.google.com/maps?q=-1.81294383374692,112.748865345598"
621,Indonesia,7410,963300,112.7947581,-1.908822857,"https://www.google.com/maps?q=-1.90882285744784,112.794758080191"
622,Indonesia,1901,247130,112.7562283,-1.747874944,"https://www.google.com/maps?q=-1.74787494417708,112.756228330577"
623,Indonesia,705,91650,112.9674414,-2.064416708,"https://www.google.com/maps?q=-2.06441670769106,112.967441373307"
624,Indonesia,6730,874900,113.0982798,-1.949027396,"https://www.google.com/maps?q=-1.94902739594182,113.098279829432"
625,Indonesia,4957,644410,112.9719958,-1.340139363,"https://www.google.com/maps?q=-1.34013936291765,112.971995766865"
626,Indonesia,11077,1440010,112.8860538,-1.441088175,"https://www.google.com/maps?q=-1.4410881749216,112.88605377651"
627,Indonesia,3100,403000,113.0949386,-1.307271573,"https://www.google.com/maps?q=-1.30727157329249,113.094938559582"
628,Indonesia,8842,1149460,113.5981748,-1.43237502,"https://www.google.com/maps?q=-1.43237502029571,113.598174762352"
629,Indonesia,1024,133120,114.3391112,-2.700632559,"https://www.google.com/maps?q=-2.700632559281,114.339111202716"
630,Indonesia,10834,1408420,114.9985983,-1.732138106,"https://www.google.com/maps?q=-1.73213810552456,114.998598256853"
631,Indonesia,22455,2919150,114.9347461,-1.562185971,"https://www.google.com/maps?q=-1.56218597116952,114.934746123919"
632,Indonesia,30350,3945500,114.9761248,-1.987271287,"https://www.google.com/maps?q=-1.98727128711591,114.976124777091"
633,Indonesia,546,70980,115.0197997,-2.049038346,"https://www.google.com/maps?q=-2.04903834596177,115.019799693282"
634,Indonesia,1090,141700,115.0504149,-2.096536496,"https://www.google.com/maps?q=-2.09653649648441,115.05041491951"
635,Indonesia,8561,1112930,115.1473824,-1.529657,"https://www.google.com/maps?q=-1.52965699970777,115.147382399683"
636,Indonesia,7485,973050,111.4895037,-2.090460014,"https://www.google.com/maps?q=-2.09046001433788,111.489503707304"
637,Indonesia,8053,1046890,111.6158682,-1.985053995,"https://www.google.com/maps?q=-1.98505399507548,111.615868170542"
638,Indonesia,3940,512200,114.6277312,-0.7764996857,"https://www.google.com/maps?q=-0.776499685695025,114.627731234579"
639,Indonesia,1082,140660,114.6555747,-0.8537656237,"https://www.google.com/maps?q=-0.853765623652121,114.655574709726"
640,Indonesia,10123,1315990,114.6700709,-0.6884825831,"https://www.google.com/maps?q=-0.688482583075849,114.670070942759"
641,Indonesia,4303,559390,114.4934813,-0.7973120987,"https://www.google.com/maps?q=-0.797312098740949,114.493481300092"
642,Indonesia,1790,232700,114.5675057,-0.7085378743,"https://www.google.com/maps?q=-0.708537874253588,114.56750569912"
643,Indonesia,31328,4072640,114.4574672,-1.21486886,"https://www.google.com/maps?q=-1.21486886003174,114.457467189744"
644,Indonesia,16649,2164370,114.3474941,-1.215655542,"https://www.google.com/maps?q=-1.21565554223638,114.347494090077"
645,Indonesia,15567,2023710,114.1339697,-0.7460653867,"https://www.google.com/maps?q=-0.746065386685199,114.133969734046"
646,Indonesia,11957,1554410,114.1269786,-1.009619645,"https://www.google.com/maps?q=-1.009619645298,114.126978623574"
647,Indonesia,4001,520130,114.2318538,-1.107020073,"https://www.google.com/maps?q=-1.10702007272207,114.231853847762"
648,Indonesia,11495,1494350,114.252928,-0.9206495497,"https://www.google.com/maps?q=-0.920649549733552,114.25292799692"
649,Indonesia,11863,1542190,114.5711796,-1.082759877,"https://www.google.com/maps?q=-1.08275987715218,114.571179612255"
